transaction_id,customer_id,amount,failure_reason,previous_successes,previous_failures,customer_lifetime_value,retry_count,days_since_last_payment,checkout_duration,payment_method,risk_score,recovered
TXN-00276,CUST-3907,16097.42,insufficient_balance,5,4,54678.75,1,137,512,card,0.359,0
TXN-00277,CUST-4345,395.14,network_error,10,0,21364.1,3,50,170,netbanking,0.084,1
TXN-00278,CUST-2174,8572.28,expired_card,7,0,7461.68,4,138,175,upi,0.39,0
TXN-00279,CUST-3972,18740.89,temporary_bank_decline,6,1,167451.51,1,6,218,netbanking,0.068,1
TXN-00280,CUST-4867,10663.87,temporary_bank_decline,6,0,139788.89,1,168,51,upi,0.235,1
TXN-00281,CUST-2220,24287.8,insufficient_balance,10,0,156333.97,3,167,194,card,0.376,0
TXN-00282,CUST-8314,27794.14,expired_card,12,0,159686.69,3,78,407,card,0.288,0
TXN-00283,CUST-8173,31055.21,network_error,10,1,70651.37,0,111,353,upi,0.184,1
TXN-00284,CUST-3869,9908.15,authentication_failure,11,4,17568.27,1,46,282,upi,0.324,0
TXN-00285,CUST-1968,25294.87,temporary_bank_decline,7,1,112827.67,1,85,201,upi,0.403,1
TXN-00286,CUST-4306,47547.09,insufficient_balance,4,2,149205.4,0,56,122,card,0.333,0
TXN-00287,CUST-9817,40327.04,authentication_failure,7,0,155398.59,1,98,337,card,0.213,0
TXN-00288,CUST-1391,29190.81,network_error,9,5,6540.37,2,47,426,wallet,0.443,0
TXN-00289,CUST-9593,20800.54,expired_card,12,2,102905.63,0,100,448,upi,0.21,0
TXN-00290,CUST-1975,39907.37,authentication_failure,7,2,147217.6,1,121,505,upi,0.321,0
TXN-00291,CUST-5607,35455.46,insufficient_balance,8,1,19841.52,0,131,216,card,0.297,1
TXN-00292,CUST-5784,2956.92,expired_card,12,0,118906.2,1,64,87,card,0.112,1
TXN-00293,CUST-8869,13992.34,insufficient_balance,7,5,132021.52,3,141,539,wallet,0.491,0
TXN-00294,CUST-4777,42297.43,temporary_bank_decline,7,1,167213.57,4,41,514,card,0.433,0
TXN-00295,CUST-8320,30427.26,temporary_bank_decline,8,1,104844.34,3,52,470,card,0.376,1
TXN-00296,CUST-9780,20287.54,expired_card,9,3,75869.65,2,19,357,netbanking,0.143,0
TXN-00297,CUST-2209,39567.58,temporary_bank_decline,7,3,73839.62,2,121,206,netbanking,0.458,0
TXN-00298,CUST-5409,30351.14,network_error,7,3,194565.06,1,166,272,upi,0.347,1
TXN-00299,CUST-8833,3651.36,temporary_bank_decline,8,1,145152.88,0,50,75,upi,0.012,0
TXN-00300,CUST-1946,7658.9,expired_card,8,3,129626.66,3,24,315,upi,0.309,0
TXN-00301,CUST-7728,1078.73,authentication_failure,10,2,122398.63,1,130,380,upi,0.203,1
TXN-00302,CUST-9572,13504.83,temporary_bank_decline,6,0,31638.68,4,16,375,netbanking,0.363,0
TXN-00303,CUST-7696,48084.88,expired_card,8,2,23535.45,3,35,398,upi,0.351,0
TXN-00304,CUST-5541,29449.92,temporary_bank_decline,6,2,194531.98,4,14,168,netbanking,0.352,1
TXN-00305,CUST-9974,2683.26,authentication_failure,5,0,85798.35,4,65,192,netbanking,0.273,1
TXN-00306,CUST-8709,14421.86,authentication_failure,5,0,93405.7,2,64,597,upi,0.149,1
TXN-00307,CUST-4347,2914.69,network_error,13,1,192476.98,1,141,531,wallet,0.277,1
TXN-00308,CUST-7668,29363.09,network_error,12,1,102125.59,0,104,79,card,0.237,1
TXN-00309,CUST-3317,15884.61,authentication_failure,7,1,97640.52,1,156,425,card,0.254,1
TXN-00310,CUST-3568,10502.22,authentication_failure,10,1,46713.54,2,136,227,netbanking,0.219,1
TXN-00311,CUST-9297,24256.7,authentication_failure,7,3,42844.96,3,68,209,upi,0.443,0
TXN-00312,CUST-8631,4857.3,temporary_bank_decline,11,2,46505.48,2,47,454,wallet,0.215,0
TXN-00313,CUST-9853,20799.5,temporary_bank_decline,12,0,115835.74,0,172,591,upi,0.182,1
TXN-00314,CUST-2648,26923.05,expired_card,7,2,17592.43,3,105,342,card,0.384,0
TXN-00315,CUST-6310,18561.41,expired_card,7,0,121725.64,2,144,13,card,0.282,1
TXN-00316,CUST-4923,42965.85,insufficient_balance,5,0,161949.8,3,148,369,netbanking,0.427,0
TXN-00317,CUST-1256,13447.86,insufficient_balance,5,2,90066.42,4,133,487,card,0.474,0
TXN-00318,CUST-2907,20318.02,temporary_bank_decline,5,1,49216.37,1,99,501,card,0.235,1
TXN-00319,CUST-5838,21751.8,temporary_bank_decline,6,0,184721.53,3,65,21,card,0.337,1
TXN-00320,CUST-6844,44509.5,expired_card,4,0,6610.08,1,10,500,upi,0.224,1
TXN-00321,CUST-1364,25952.47,temporary_bank_decline,10,0,56350.58,1,107,470,upi,0.196,1
TXN-00322,CUST-8012,31387.71,temporary_bank_decline,9,2,21687.92,4,118,486,netbanking,0.342,1
TXN-00323,CUST-4052,36905.76,authentication_failure,8,3,71921.71,1,173,160,upi,0.35,1
TXN-00324,CUST-3258,39048.18,network_error,10,2,153465.26,1,83,572,netbanking,0.331,0
TXN-00325,CUST-4081,19281.59,temporary_bank_decline,8,3,27181.5,4,90,346,netbanking,0.553,0
TXN-00326,CUST-2597,27285.12,expired_card,10,0,134040.79,1,65,520,wallet,0.236,0
TXN-00327,CUST-7203,12850.74,network_error,10,1,179233.19,1,36,292,card,0.213,1
TXN-00328,CUST-5939,38227.43,authentication_failure,11,2,128912.53,1,131,53,card,0.301,0
TXN-00329,CUST-7957,3784.64,insufficient_balance,8,3,64825.89,0,145,386,upi,0.261,0
TXN-00330,CUST-2359,28892.73,insufficient_balance,7,1,102307.28,0,75,490,upi,0.199,1
TXN-00331,CUST-4741,27314.17,temporary_bank_decline,12,1,180280.64,1,106,368,upi,0.225,1
TXN-00332,CUST-8641,20258.72,network_error,8,2,130322.92,4,176,130,upi,0.527,0
TXN-00333,CUST-1671,34364.01,temporary_bank_decline,6,2,119826.21,1,55,561,netbanking,0.44,0
TXN-00334,CUST-3464,35763.13,expired_card,7,2,92560.42,4,59,496,upi,0.439,0
TXN-00335,CUST-5150,17115.1,network_error,8,3,45816.21,2,174,338,card,0.41,0
TXN-00336,CUST-9160,41683.71,temporary_bank_decline,5,2,109292.45,4,131,568,upi,0.408,0
TXN-00337,CUST-2523,40694.87,insufficient_balance,13,2,45822.74,0,4,43,upi,0.239,1
TXN-00338,CUST-3576,27553.57,expired_card,15,2,39953.46,1,9,477,netbanking,0.304,1
TXN-00339,CUST-4663,39020.68,expired_card,11,3,144402.64,4,12,15,card,0.49,0
TXN-00340,CUST-9634,616.06,temporary_bank_decline,7,0,107376.35,0,45,12,netbanking,0.0,1
TXN-00341,CUST-7312,42538.56,insufficient_balance,13,3,177753.63,2,144,545,upi,0.477,1
TXN-00342,CUST-4683,36529.94,insufficient_balance,7,5,26620.69,2,54,142,card,0.359,0
TXN-00343,CUST-4359,24279.4,insufficient_balance,8,1,170137.56,4,69,85,upi,0.37,0
TXN-00344,CUST-5354,28155.52,network_error,9,2,153849.79,2,171,501,upi,0.495,0
TXN-00345,CUST-2050,29730.64,temporary_bank_decline,10,0,111282.07,3,95,227,card,0.263,0
TXN-00346,CUST-6876,34823.87,expired_card,5,2,84889.3,0,179,111,card,0.343,0
TXN-00347,CUST-2340,45747.9,temporary_bank_decline,6,2,148585.93,1,42,424,upi,0.318,0
TXN-00348,CUST-1684,33550.26,expired_card,5,6,68411.23,4,22,564,card,0.568,0
TXN-00349,CUST-9261,26007.27,temporary_bank_decline,3,2,184919.47,4,21,385,upi,0.446,0
TXN-00350,CUST-3015,42819.98,insufficient_balance,9,2,83627.54,2,60,406,card,0.297,1
TXN-00351,CUST-5023,47671.21,authentication_failure,9,1,106117.09,0,131,90,upi,0.34,1
TXN-00352,CUST-9326,41072.64,temporary_bank_decline,5,2,99635.13,1,112,236,card,0.34,0
TXN-00353,CUST-5975,30065.28,network_error,7,1,149587.52,1,17,96,upi,0.178,0
TXN-00354,CUST-5656,28646.45,expired_card,10,3,62602.3,0,92,307,upi,0.257,0
TXN-00355,CUST-1444,12391.03,temporary_bank_decline,6,0,188139.01,3,67,485,upi,0.252,0
TXN-00356,CUST-5931,18095.08,expired_card,10,1,120999.76,2,102,259,netbanking,0.311,0
TXN-00357,CUST-2461,44915.33,expired_card,5,0,52583.85,2,122,303,upi,0.367,0
TXN-00358,CUST-5087,10176.92,authentication_failure,11,1,55358.76,2,87,253,upi,0.192,1
TXN-00359,CUST-9252,28509.92,expired_card,8,3,91808.86,4,23,420,upi,0.399,0
TXN-00360,CUST-4083,38872.56,insufficient_balance,11,3,149081.21,4,47,39,upi,0.436,0
TXN-00361,CUST-5414,32693.74,temporary_bank_decline,8,1,2959.52,0,16,149,card,0.194,1
TXN-00362,CUST-2285,41696.91,expired_card,7,0,136930.85,2,97,99,card,0.315,0
TXN-00363,CUST-6704,6897.61,authentication_failure,12,0,125705.07,1,14,532,card,0.0,0
TXN-00364,CUST-9533,12260.74,network_error,7,0,186789.46,4,100,311,upi,0.279,0
TXN-00365,CUST-5677,3364.08,temporary_bank_decline,9,2,51198.31,2,178,136,wallet,0.294,0
TXN-00366,CUST-8862,20234.27,temporary_bank_decline,7,2,163390.67,1,26,364,upi,0.195,1
TXN-00367,CUST-3775,14876.8,temporary_bank_decline,2,2,67628.85,3,10,320,upi,0.262,0
TXN-00368,CUST-3770,29203.57,expired_card,5,2,189421.67,0,34,270,wallet,0.166,1
TXN-00369,CUST-8236,15805.71,network_error,8,0,118277.0,3,88,153,card,0.279,0
TXN-00370,CUST-2757,5267.38,authentication_failure,1,1,146352.34,4,131,297,card,0.425,0
TXN-00371,CUST-5038,731.37,insufficient_balance,9,0,163558.72,1,167,464,upi,0.14,1
TXN-00372,CUST-5187,6861.28,expired_card,5,0,45926.85,2,134,503,upi,0.264,0
TXN-00373,CUST-2515,4846.23,authentication_failure,8,1,117655.43,2,19,419,upi,0.156,0
TXN-00374,CUST-1815,3149.32,authentication_failure,7,2,36247.17,4,142,174,upi,0.39,0
TXN-00375,CUST-6032,27813.56,insufficient_balance,9,2,64133.79,2,41,185,upi,0.378,1
TXN-00376,CUST-2950,39535.26,insufficient_balance,7,0,46140.58,2,167,76,card,0.363,1
TXN-00377,CUST-1754,24677.41,insufficient_balance,10,3,186375.47,4,125,18,card,0.374,0
TXN-00378,CUST-6594,49857.17,temporary_bank_decline,13,1,174429.94,4,11,12,upi,0.374,0
TXN-00379,CUST-8644,33529.0,authentication_failure,5,2,49150.17,1,135,181,upi,0.293,1
TXN-00380,CUST-1540,48116.86,authentication_failure,8,0,57105.44,3,148,236,upi,0.541,0
TXN-00381,CUST-1258,350.44,temporary_bank_decline,8,1,94261.68,4,126,159,card,0.282,0
TXN-00382,CUST-4598,21339.74,temporary_bank_decline,5,2,37919.67,1,139,174,card,0.286,0
TXN-00383,CUST-9787,42340.45,authentication_failure,5,3,182001.53,4,163,559,upi,0.554,0
TXN-00384,CUST-6688,36758.61,network_error,12,0,34244.08,1,15,238,netbanking,0.19,0
TXN-00385,CUST-2502,44116.37,temporary_bank_decline,9,1,135844.63,1,108,457,card,0.322,1
TXN-00386,CUST-1319,23284.68,insufficient_balance,8,2,70206.25,0,131,499,upi,0.261,0
TXN-00387,CUST-3593,31605.68,temporary_bank_decline,5,2,196245.11,1,27,33,card,0.319,0
TXN-00388,CUST-2906,40028.18,insufficient_balance,13,1,109778.5,0,98,124,card,0.226,1
TXN-00389,CUST-6604,48044.26,expired_card,9,3,35168.47,1,46,471,card,0.296,0
TXN-00390,CUST-1107,45239.19,temporary_bank_decline,10,1,59338.03,0,90,583,wallet,0.23,1
TXN-00391,CUST-1906,25320.17,expired_card,11,2,150979.56,3,30,208,upi,0.281,0
TXN-00392,CUST-6633,8969.25,temporary_bank_decline,7,2,86936.89,1,61,119,upi,0.191,0
TXN-00393,CUST-7630,37446.6,authentication_failure,9,1,50536.87,2,150,409,card,0.347,0
TXN-00394,CUST-1185,24624.23,network_error,5,2,64584.77,4,109,545,upi,0.537,0
TXN-00395,CUST-3180,44811.44,insufficient_balance,5,1,95847.47,2,172,236,card,0.532,0
TXN-00396,CUST-8894,26192.36,insufficient_balance,4,1,18202.7,3,7,164,card,0.218,1
TXN-00397,CUST-2919,43950.83,temporary_bank_decline,9,0,101110.6,4,104,249,upi,0.441,1
TXN-00398,CUST-9348,6483.25,network_error,7,3,121983.58,0,94,50,card,0.158,1
TXN-00399,CUST-2977,17641.78,network_error,4,0,19881.96,1,47,338,upi,0.159,0
TXN-00400,CUST-9269,562.19,expired_card,5,2,101065.77,0,87,25,upi,0.137,1
TXN-00401,CUST-2126,31972.56,network_error,11,2,123427.76,0,166,91,netbanking,0.286,1
TXN-00402,CUST-7645,8731.96,authentication_failure,11,3,115814.87,4,87,284,netbanking,0.326,0
TXN-00403,CUST-6531,13376.94,insufficient_balance,7,0,24172.66,4,15,325,card,0.292,0
TXN-00404,CUST-8699,13267.91,authentication_failure,14,3,10417.58,1,79,464,upi,0.186,1
TXN-00405,CUST-1947,8247.58,network_error,10,2,107170.76,2,42,61,netbanking,0.183,0
TXN-00406,CUST-4239,35568.45,network_error,8,2,91769.31,2,54,30,upi,0.313,1
TXN-00407,CUST-6374,28862.37,network_error,11,1,27230.26,1,157,431,upi,0.368,0
TXN-00408,CUST-4881,46685.36,temporary_bank_decline,11,0,120680.73,4,116,61,wallet,0.543,0
TXN-00409,CUST-6487,9580.74,insufficient_balance,9,2,129134.89,3,47,257,upi,0.276,1
TXN-00410,CUST-8142,30133.92,network_error,12,0,192366.46,1,21,156,upi,0.151,0
TXN-00411,CUST-7125,27264.8,temporary_bank_decline,7,3,74343.93,3,99,97,upi,0.387,0
TXN-00412,CUST-5008,42799.33,temporary_bank_decline,3,1,113062.19,2,73,419,card,0.339,0
TXN-00413,CUST-1521,47705.26,temporary_bank_decline,9,3,95791.32,2,113,505,upi,0.465,1
TXN-00414,CUST-7299,47111.17,expired_card,3,3,19513.04,2,33,15,upi,0.397,0
TXN-00415,CUST-8803,11331.69,expired_card,5,1,168367.95,3,149,498,upi,0.28,0
TXN-00416,CUST-4510,35905.37,temporary_bank_decline,10,0,153301.15,2,11,329,card,0.264,0
TXN-00417,CUST-3369,4015.22,authentication_failure,20,1,108691.15,3,161,552,card,0.305,0
TXN-00418,CUST-5071,36642.45,network_error,7,2,145352.53,1,91,276,upi,0.294,1
TXN-00419,CUST-6977,17165.21,insufficient_balance,9,3,50980.52,2,100,133,upi,0.409,0
TXN-00420,CUST-8377,4096.46,expired_card,10,3,156376.31,1,111,108,card,0.29,0
TXN-00421,CUST-9367,3024.65,insufficient_balance,5,3,15030.49,4,95,252,card,0.38,0
TXN-00422,CUST-5865,19907.7,temporary_bank_decline,4,0,60122.15,3,53,234,upi,0.305,1
TXN-00423,CUST-6039,13367.33,temporary_bank_decline,13,1,60201.04,4,86,308,card,0.244,1
TXN-00424,CUST-1857,19119.05,expired_card,8,0,172027.48,3,10,413,card,0.203,1
TXN-00425,CUST-7724,40696.47,temporary_bank_decline,14,0,58953.44,1,73,167,card,0.387,1
TXN-00426,CUST-8196,8632.73,temporary_bank_decline,7,4,6058.72,0,102,81,card,0.214,1
TXN-00427,CUST-5674,36072.08,temporary_bank_decline,9,2,186749.25,4,157,39,card,0.617,0
TXN-00428,CUST-7569,3647.66,expired_card,5,1,165553.81,2,47,69,upi,0.253,1
TXN-00429,CUST-4280,13901.36,temporary_bank_decline,8,2,62963.71,0,11,59,card,0.048,0
TXN-00430,CUST-6487,12763.0,insufficient_balance,4,0,84806.04,3,88,31,upi,0.277,0
TXN-00431,CUST-4446,36397.81,temporary_bank_decline,5,3,98554.17,0,133,567,card,0.341,1
TXN-00432,CUST-9649,5397.7,expired_card,10,1,174568.7,2,68,177,netbanking,0.152,1
TXN-00433,CUST-5589,10106.06,authentication_failure,3,2,27300.19,1,149,379,upi,0.209,0
TXN-00434,CUST-8962,24033.47,network_error,12,2,115969.42,4,83,337,upi,0.371,0
TXN-00435,CUST-3738,25468.23,temporary_bank_decline,6,1,77237.19,1,152,245,upi,0.363,1
TXN-00436,CUST-4597,11700.89,insufficient_balance,9,1,111427.06,1,86,182,card,0.16,1
TXN-00437,CUST-5429,6805.66,network_error,7,1,168562.82,4,134,279,upi,0.312,1
TXN-00438,CUST-3181,15478.36,expired_card,6,1,198342.94,0,59,397,wallet,0.129,1
TXN-00439,CUST-7792,37820.47,temporary_bank_decline,8,0,82643.56,3,165,432,upi,0.501,1
TXN-00440,CUST-6623,38197.35,insufficient_balance,7,1,194325.36,1,25,206,card,0.242,0
TXN-00441,CUST-2856,41448.02,temporary_bank_decline,11,2,107788.03,0,130,60,upi,0.372,1
TXN-00442,CUST-8798,39504.34,expired_card,10,0,9647.79,0,86,75,wallet,0.227,1
TXN-00443,CUST-5289,7916.1,network_error,7,1,57925.95,1,57,87,card,0.158,0
TXN-00444,CUST-3124,28813.81,authentication_failure,9,0,198115.85,2,28,470,card,0.287,0
TXN-00445,CUST-8008,37187.99,expired_card,10,0,151092.03,0,78,538,upi,0.2,1
TXN-00446,CUST-2076,30781.72,authentication_failure,8,0,61398.51,1,30,477,netbanking,0.135,1
TXN-00447,CUST-5130,6912.93,network_error,16,2,36336.83,4,114,79,netbanking,0.384,1
TXN-00448,CUST-2508,19610.81,insufficient_balance,9,1,16848.68,2,94,46,wallet,0.275,1
TXN-00449,CUST-4515,12662.27,network_error,10,2,7400.89,2,120,250,upi,0.315,0
TXN-00450,CUST-3940,609.51,network_error,6,4,178836.08,0,30,12,wallet,0.119,1
TXN-00451,CUST-2877,246.96,authentication_failure,13,1,30478.65,4,16,472,upi,0.27,0
TXN-00452,CUST-2120,6624.41,authentication_failure,6,3,123990.69,3,115,469,card,0.353,0
TXN-00453,CUST-9998,20929.8,temporary_bank_decline,7,1,108777.5,2,67,562,card,0.266,1
TXN-00454,CUST-1925,33513.89,temporary_bank_decline,7,1,167628.7,0,28,587,card,0.136,1
TXN-00455,CUST-1559,41403.73,insufficient_balance,7,5,96020.12,3,72,32,card,0.541,0
TXN-00456,CUST-4856,26036.65,insufficient_balance,6,1,85454.86,2,15,382,upi,0.139,0
TXN-00457,CUST-8529,18922.8,temporary_bank_decline,8,1,185926.85,4,85,159,card,0.312,0
TXN-00458,CUST-1292,21484.74,authentication_failure,16,1,173724.92,4,29,6,netbanking,0.309,0
TXN-00459,CUST-2620,29538.84,network_error,6,1,101701.22,2,36,266,card,0.258,0
TXN-00460,CUST-3010,12795.01,expired_card,3,3,136623.68,0,45,325,card,0.171,1
TXN-00461,CUST-9756,21730.23,temporary_bank_decline,12,0,86146.03,3,158,314,upi,0.378,1
TXN-00462,CUST-7176,48917.82,temporary_bank_decline,8,2,181743.45,1,140,598,wallet,0.427,1
TXN-00463,CUST-9984,9702.31,network_error,5,1,98778.47,4,146,482,upi,0.378,0
TXN-00464,CUST-7083,12652.83,insufficient_balance,9,3,138156.72,2,168,413,card,0.353,0
TXN-00465,CUST-5491,37127.56,temporary_bank_decline,7,1,194149.41,0,127,275,upi,0.259,1
TXN-00466,CUST-1151,2671.31,insufficient_balance,6,1,49952.53,0,117,406,wallet,0.116,1
TXN-00467,CUST-3978,31383.74,authentication_failure,9,3,59756.87,3,36,561,card,0.47,0
TXN-00468,CUST-4022,30131.09,network_error,8,3,58143.3,1,171,234,card,0.379,0
TXN-00469,CUST-7962,49689.9,network_error,9,4,74407.62,0,96,535,upi,0.416,1
TXN-00470,CUST-5374,23196.16,authentication_failure,10,3,6090.22,0,144,361,card,0.387,0
TXN-00471,CUST-1709,1946.23,insufficient_balance,3,2,103063.64,0,26,181,upi,0.085,1
TXN-00472,CUST-2519,37041.86,temporary_bank_decline,10,3,119774.52,3,21,149,wallet,0.467,1
TXN-00473,CUST-3126,36950.07,temporary_bank_decline,12,0,171799.98,3,96,152,card,0.379,0
TXN-00474,CUST-5962,19713.78,insufficient_balance,6,3,37561.94,3,71,524,upi,0.279,0
TXN-00475,CUST-9111,40173.26,insufficient_balance,9,1,42468.35,0,77,566,card,0.299,0
TXN-00476,CUST-3478,33376.41,authentication_failure,10,0,115032.56,3,15,267,netbanking,0.223,0
TXN-00477,CUST-5329,37174.39,expired_card,12,0,178399.32,2,89,171,netbanking,0.225,0
TXN-00478,CUST-6400,13877.48,temporary_bank_decline,10,1,145814.19,0,84,203,netbanking,0.17,1
TXN-00479,CUST-1473,940.47,expired_card,7,1,26527.08,2,14,308,netbanking,0.144,1
TXN-00480,CUST-4871,1313.85,expired_card,3,2,19688.08,1,175,493,netbanking,0.217,0
TXN-00481,CUST-4034,47490.19,temporary_bank_decline,9,0,121171.72,2,114,445,netbanking,0.308,1
TXN-00482,CUST-2104,38902.63,temporary_bank_decline,7,2,130615.89,0,145,441,upi,0.293,1
TXN-00483,CUST-8061,29460.58,expired_card,8,2,41291.04,1,64,417,upi,0.26,0
TXN-00484,CUST-7026,25552.35,expired_card,7,2,105611.53,2,138,499,card,0.333,0
TXN-00485,CUST-8430,37923.99,temporary_bank_decline,9,1,139794.79,0,169,63,card,0.393,1
TXN-00486,CUST-5299,44518.57,authentication_failure,11,1,125545.82,4,157,117,upi,0.434,0
TXN-00487,CUST-7642,5585.67,authentication_failure,6,0,124811.22,0,135,526,card,0.118,0
TXN-00488,CUST-6605,21904.85,insufficient_balance,9,3,61246.77,1,82,75,upi,0.364,0
TXN-00489,CUST-7373,15138.7,insufficient_balance,7,1,107587.34,1,50,146,wallet,0.053,0
TXN-00490,CUST-6450,11658.28,expired_card,6,3,49317.5,0,87,374,wallet,0.185,1
TXN-00491,CUST-5425,17633.55,expired_card,6,3,149090.03,1,127,591,card,0.329,0
TXN-00492,CUST-5722,7196.77,insufficient_balance,4,3,51308.97,0,21,577,upi,0.058,1
TXN-00493,CUST-9056,30809.21,authentication_failure,11,0,189782.58,2,87,583,wallet,0.286,1
TXN-00494,CUST-7106,12832.74,authentication_failure,12,2,55310.51,2,109,16,wallet,0.23,1
TXN-00495,CUST-4342,48427.88,insufficient_balance,8,4,119500.32,3,151,9,card,0.547,0
TXN-00496,CUST-3006,1863.47,network_error,5,2,60745.2,3,34,424,upi,0.236,0
TXN-00497,CUST-5482,22110.69,authentication_failure,11,0,12882.47,3,144,412,upi,0.334,1
TXN-00498,CUST-7402,1400.77,insufficient_balance,13,1,177887.97,4,134,77,upi,0.368,0
TXN-00499,CUST-8983,47458.99,insufficient_balance,8,0,17774.15,0,34,109,netbanking,0.139,1
TXN-00500,CUST-7637,31144.95,network_error,5,1,100204.38,0,51,116,upi,0.134,1
TXN-00501,CUST-2284,47031.99,temporary_bank_decline,11,1,128377.99,1,108,308,upi,0.373,0
TXN-00502,CUST-1305,24505.4,temporary_bank_decline,9,1,142367.14,1,151,369,upi,0.265,1
TXN-00503,CUST-8234,5276.3,network_error,5,2,131861.17,4,45,311,upi,0.313,0
TXN-00504,CUST-6274,25200.23,insufficient_balance,12,2,166009.83,4,30,524,upi,0.47,0
TXN-00505,CUST-7707,16327.77,network_error,10,1,30325.52,3,96,298,card,0.332,0
TXN-00506,CUST-9792,35414.61,temporary_bank_decline,5,1,133204.51,0,2,136,card,0.216,1
TXN-00507,CUST-9493,47722.07,network_error,5,4,71879.53,0,104,373,card,0.369,0
TXN-00508,CUST-1926,41354.66,expired_card,12,2,88148.22,0,53,449,upi,0.334,1
TXN-00509,CUST-5901,48404.88,insufficient_balance,3,0,150741.93,2,175,42,wallet,0.471,1
TXN-00510,CUST-4069,3443.7,network_error,8,1,145216.15,0,61,232,upi,0.017,0
TXN-00511,CUST-7042,39435.66,authentication_failure,10,0,116640.14,0,10,450,card,0.193,1
TXN-00512,CUST-4475,46292.11,expired_card,10,0,95583.3,3,124,301,upi,0.44,0
TXN-00513,CUST-5830,45056.15,expired_card,8,2,56231.79,0,101,248,card,0.237,1
TXN-00514,CUST-7474,7301.48,insufficient_balance,11,2,82021.14,0,71,160,netbanking,0.068,1
TXN-00515,CUST-4830,27201.78,temporary_bank_decline,13,3,103303.29,1,174,570,card,0.378,0
TXN-00516,CUST-8699,19202.4,temporary_bank_decline,7,0,14826.52,0,122,450,netbanking,0.271,0
TXN-00517,CUST-7387,6146.15,temporary_bank_decline,9,0,92988.79,3,178,212,card,0.333,0
TXN-00518,CUST-5857,34020.62,network_error,11,0,99596.38,4,174,62,upi,0.463,1
TXN-00519,CUST-8015,32428.55,network_error,10,4,59570.03,3,4,591,card,0.435,0
TXN-00520,CUST-5383,16052.1,expired_card,6,4,44274.95,1,159,44,card,0.39,0
TXN-00521,CUST-7017,23310.7,insufficient_balance,6,4,164667.77,2,74,107,upi,0.428,0
TXN-00522,CUST-8504,38153.0,expired_card,6,2,9675.39,2,164,56,card,0.377,0
TXN-00523,CUST-6267,29020.16,network_error,7,1,89936.24,1,57,553,netbanking,0.237,1
TXN-00524,CUST-2987,9148.72,insufficient_balance,10,0,4162.79,3,14,166,card,0.162,1
TXN-00525,CUST-6952,8382.04,expired_card,5,2,26864.12,3,18,25,card,0.255,0
TXN-00526,CUST-7506,15663.04,expired_card,4,2,86434.69,4,97,459,netbanking,0.373,0
TXN-00527,CUST-7668,28351.39,temporary_bank_decline,5,0,2661.6,1,34,308,netbanking,0.173,1
TXN-00528,CUST-7614,28168.48,insufficient_balance,9,1,94579.55,3,160,527,card,0.367,0
TXN-00529,CUST-1454,33427.49,insufficient_balance,12,2,19392.16,3,166,479,netbanking,0.453,0
TXN-00530,CUST-4239,12318.53,expired_card,12,1,105822.82,2,84,19,card,0.268,0
TXN-00531,CUST-9067,28304.09,temporary_bank_decline,16,1,177402.56,0,169,264,card,0.255,1
TXN-00532,CUST-7347,22209.81,expired_card,8,3,105822.35,4,172,299,wallet,0.478,0
